station_id,x_m,y_m,z_m,g,unit,uncertainty,quality_flag,gravity_type
ST_0909,675.0,0.0,450.0,0.4153413318268309,mGal,0.02,OK,synthetic_demo
ST_0910,675.0,0.0,475.0,0.37893256263646696,mGal,0.02,OK,synthetic_demo
ST_0911,675.0,0.0,500.0,0.3281666689237433,mGal,0.02,OK,synthetic_demo
ST_0912,675.0,0.0,525.0,0.3348082084101007,mGal,0.02,OK,synthetic_demo
ST_0913,675.0,0.0,550.0,0.28074922095377314,mGal,0.02,OK,synthetic_demo
ST_0914,675.0,0.0,575.0,0.28865313604289156,mGal,0.02,OK,synthetic_demo
ST_0915,675.0,0.0,600.0,0.2574067961503236,mGal,0.02,OK,synthetic_demo
ST_0916,675.0,0.0,625.0,0.21821942971876765,mGal,0.02,OK,synthetic_demo
ST_0917,675.0,0.0,650.0,0.21603165629123633,mGal,0.02,OK,synthetic_demo
ST_0918,675.0,0.0,675.0,0.18267960910817974,mGal,0.02,OK,synthetic_demo
ST_0919,675.0,0.0,700.0,0.13976579270918799,mGal,0.02,OK,synthetic_demo
ST_0920,675.0,0.0,725.0,0.14933105378106362,mGal,0.02,OK,synthetic_demo
ST_0921,675.0,0.0,750.0,0.12846484281259213,mGal,0.02,OK,synthetic_demo
ST_0922,675.0,0.0,775.0,0.1011059615081223,mGal,0.02,OK,synthetic_demo
ST_0923,675.0,0.0,800.0,0.09678761288675852,mGal,0.02,OK,synthetic_demo
ST_0924,700.0,0.0,0.0,0.13751814793667128,mGal,0.02,OK,synthetic_demo
ST_0925,700.0,0.0,25.0,0.11186654400575152,mGal,0.02,OK,synthetic_demo
ST_0926,700.0,0.0,50.0,0.14000584443165526,mGal,0.02,OK,synthetic_demo
ST_0927,700.0,0.0,75.0,0.1733930147532043,mGal,0.02,OK,synthetic_demo
ST_0928,700.0,0.0,100.0,0.20942174891195592,mGal,0.02,OK,synthetic_demo
ST_0929,700.0,0.0,125.0,0.18263479026593285,mGal,0.02,OK,synthetic_demo
ST_0930,700.0,0.0,150.0,0.19390820991507957,mGal,0.02,OK,synthetic_demo
ST_0931,700.0,0.0,175.0,0.2388225163786738,mGal,0.02,OK,synthetic_demo
ST_0932,700.0,0.0,200.0,0.27023684865369585,mGal,0.02,OK,synthetic_demo
ST_0933,700.0,0.0,225.0,0.32367722552685635,mGal,0.02,OK,synthetic_demo
ST_0934,700.0,0.0,250.0,0.29228328112405794,mGal,0.02,OK,synthetic_demo
ST_0935,700.0,0.0,275.0,0.3190228472777007,mGal,0.02,OK,synthetic_demo
ST_0936,700.0,0.0,300.0,0.34333474787917445,mGal,0.02,OK,synthetic_demo
ST_0937,700.0,0.0,325.0,0.35268483020853736,mGal,0.02,OK,synthetic_demo
ST_0938,700.0,0.0,350.0,0.3620896623386049,mGal,0.02,OK,synthetic_demo
ST_0939,700.0,0.0,375.0,0.37148597434365055,mGal,0.02,OK,synthetic_demo
ST_0940,700.0,0.0,400.0,0.3653598687226444,mGal,0.02,OK,synthetic_demo
ST_0941,700.0,0.0,425.0,0.36763793637654923,mGal,0.02,OK,synthetic_demo
ST_0942,700.0,0.0,450.0,0.3533320374024614,mGal,0.02,OK,synthetic_demo
ST_0943,700.0,0.0,475.0,0.3334692538993539,mGal,0.02,OK,synthetic_demo
ST_0944,700.0,0.0,500.0,0.3332534843250021,mGal,0.02,OK,synthetic_demo
ST_0945,700.0,0.0,525.0,0.31556369844976917,mGal,0.02,OK,synthetic_demo
ST_0946,700.0,0.0,550.0,0.2651514615835023,mGal,0.02,OK,synthetic_demo
ST_0947,700.0,0.0,575.0,0.2598369029615231,mGal,0.02,OK,synthetic_demo
ST_0948,700.0,0.0,600.0,0.240335006221678,mGal,0.02,OK,synthetic_demo
ST_0949,700.0,0.0,625.0,0.23274829522852686,mGal,0.02,OK,synthetic_demo
ST_0950,700.0,0.0,650.0,0.18348166757450088,mGal,0.02,OK,synthetic_demo
ST_0951,700.0,0.0,675.0,0.20533752717804452,mGal,0.02,OK,synthetic_demo
ST_0952,700.0,0.0,700.0,0.18867425746953786,mGal,0.02,OK,synthetic_demo
ST_0953,700.0,0.0,725.0,0.14641395048185857,mGal,0.02,OK,synthetic_demo
ST_0954,700.0,0.0,750.0,0.11628737472316122,mGal,0.02,OK,synthetic_demo
ST_0955,700.0,0.0,775.0,0.10118163184929163,mGal,0.02,OK,synthetic_demo
ST_0956,700.0,0.0,800.0,0.09532022163591246,mGal,0.02,OK,synthetic_demo
ST_0957,725.0,0.0,0.0,0.13834508047887875,mGal,0.02,OK,synthetic_demo
ST_0958,725.0,0.0,25.0,0.11293577485986299,mGal,0.02,OK,synthetic_demo
ST_0959,725.0,0.0,50.0,0.12965949812785119,mGal,0.02,OK,synthetic_demo
ST_0960,725.0,0.0,75.0,0.1455886150297318,mGal,0.02,OK,synthetic_demo
ST_0961,725.0,0.0,100.0,0.13878875852865352,mGal,0.02,OK,synthetic_demo
ST_0962,725.0,0.0,125.0,0.15131139215428216,mGal,0.02,OK,synthetic_demo
ST_0963,725.0,0.0,150.0,0.18451576845942577,mGal,0.02,OK,synthetic_demo
ST_0964,725.0,0.0,175.0,0.1993058530512142,mGal,0.02,OK,synthetic_demo
ST_0965,725.0,0.0,200.0,0.22796959422280236,mGal,0.02,OK,synthetic_demo
ST_0966,725.0,0.0,225.0,0.2469379366759173,mGal,0.02,OK,synthetic_demo
ST_0967,725.0,0.0,250.0,0.27934115774767254,mGal,0.02,OK,synthetic_demo
ST_0968,725.0,0.0,275.0,0.2786067000300427,mGal,0.02,OK,synthetic_demo
ST_0969,725.0,0.0,300.0,0.29712458404488057,mGal,0.02,OK,synthetic_demo
ST_0970,725.0,0.0,325.0,0.2639037346104932,mGal,0.02,OK,synthetic_demo
ST_0971,725.0,0.0,350.0,0.2965837420710914,mGal,0.02,OK,synthetic_demo
ST_0972,725.0,0.0,375.0,0.3023590046942942,mGal,0.02,OK,synthetic_demo
ST_0973,725.0,0.0,400.0,0.3034741279388524,mGal,0.02,OK,synthetic_demo
ST_0974,725.0,0.0,425.0,0.28268277492057237,mGal,0.02,OK,synthetic_demo
ST_0975,725.0,0.0,450.0,0.3381738527924349,mGal,0.02,OK,synthetic_demo
ST_0976,725.0,0.0,475.0,0.3220140530703882,mGal,0.02,OK,synthetic_demo
ST_0977,725.0,0.0,500.0,0.2867910060860125,mGal,0.02,OK,synthetic_demo
ST_0978,725.0,0.0,525.0,0.25600298492924733,mGal,0.02,OK,synthetic_demo
ST_0979,725.0,0.0,550.0,0.2697982684263637,mGal,0.02,OK,synthetic_demo
ST_0980,725.0,0.0,575.0,0.23895242669115935,mGal,0.02,OK,synthetic_demo
ST_0981,725.0,0.0,600.0,0.21327302448951888,mGal,0.02,OK,synthetic_demo
ST_0982,725.0,0.0,625.0,0.21112812962643876,mGal,0.02,OK,synthetic_demo
ST_0983,725.0,0.0,650.0,0.1802000347629898,mGal,0.02,OK,synthetic_demo
ST_0984,725.0,0.0,675.0,0.17896430921941806,mGal,0.02,OK,synthetic_demo
ST_0985,725.0,0.0,700.0,0.1366247202644521,mGal,0.02,OK,synthetic_demo
ST_0986,725.0,0.0,725.0,0.15580455882645122,mGal,0.02,OK,synthetic_demo
ST_0987,725.0,0.0,750.0,0.13533570661030006,mGal,0.02,OK,synthetic_demo
ST_0988,725.0,0.0,775.0,0.1069581541317908,mGal,0.02,OK,synthetic_demo
ST_0989,725.0,0.0,800.0,0.11083388436209117,mGal,0.02,OK,synthetic_demo
ST_0990,750.0,0.0,0.0,0.09593214726489832,mGal,0.02,OK,synthetic_demo
ST_0991,750.0,0.0,25.0,0.0893783271895238,mGal,0.02,OK,synthetic_demo
ST_0992,750.0,0.0,50.0,0.10827726076859348,mGal,0.02,OK,synthetic_demo
ST_0993,750.0,0.0,75.0,0.13588120070084514,mGal,0.02,OK,synthetic_demo
ST_0994,750.0,0.0,100.0,0.10496418602037846,mGal,0.02,OK,synthetic_demo
ST_0995,750.0,0.0,125.0,0.18347145404207774,mGal,0.02,OK,synthetic_demo
ST_0996,750.0,0.0,150.0,0.14284909707665627,mGal,0.02,OK,synthetic_demo
ST_0997,750.0,0.0,175.0,0.17680053210144692,mGal,0.02,OK,synthetic_demo
ST_0998,750.0,0.0,200.0,0.1783850812408877,mGal,0.02,OK,synthetic_demo
ST_0999,750.0,0.0,225.0,0.17548777422553416,mGal,0.02,OK,synthetic_demo
ST_1000,750.0,0.0,250.0,0.23684300347415027,mGal,0.02,OK,synthetic_demo
ST_1001,750.0,0.0,275.0,0.24861683230745404,mGal,0.02,OK,synthetic_demo
ST_1002,750.0,0.0,300.0,0.27666495366880967,mGal,0.02,OK,synthetic_demo
ST_1003,750.0,0.0,325.0,0.2550152597813207,mGal,0.02,OK,synthetic_demo
ST_1004,750.0,0.0,350.0,0.27782882967598643,mGal,0.02,OK,synthetic_demo
ST_1005,750.0,0.0,375.0,0.2640283518774287,mGal,0.02,OK,synthetic_demo
ST_1006,750.0,0.0,400.0,0.2688861013124941,mGal,0.02,OK,synthetic_demo
ST_1007,750.0,0.0,425.0,0.25012732924706527,mGal,0.02,OK,synthetic_demo
ST_1008,750.0,0.0,450.0,0.2753534829357308,mGal,0.02,OK,synthetic_demo
ST_1009,750.0,0.0,475.0,0.24717097100302476,mGal,0.02,OK,synthetic_demo
ST_1010,750.0,0.0,500.0,0.21765087499570837,mGal,0.02,OK,synthetic_demo
ST_1011,750.0,0.0,525.0,0.23184772054244304,mGal,0.02,OK,synthetic_demo
ST_1012,750.0,0.0,550.0,0.2148313985073664,mGal,0.02,OK,synthetic_demo
ST_1013,750.0,0.0,575.0,0.19015068884116898,mGal,0.02,OK,synthetic_demo
ST_1014,750.0,0.0,600.0,0.204579216517691,mGal,0.02,OK,synthetic_demo
ST_1015,750.0,0.0,625.0,0.19369384870316997,mGal,0.02,OK,synthetic_demo
ST_1016,750.0,0.0,650.0,0.18010309092959073,mGal,0.02,OK,synthetic_demo
ST_1017,750.0,0.0,675.0,0.15348818900637565,mGal,0.02,OK,synthetic_demo
ST_1018,750.0,0.0,700.0,0.11165403292813436,mGal,0.02,OK,synthetic_demo
ST_1019,750.0,0.0,725.0,0.11781125127580558,mGal,0.02,OK,synthetic_demo
ST_1020,750.0,0.0,750.0,0.1389584765619169,mGal,0.02,WARNING,synthetic_demo
ST_1021,750.0,0.0,775.0,0.09826466334732152,mGal,0.02,OK,synthetic_demo
ST_1022,750.0,0.0,800.0,0.08374941086584442,mGal,0.02,OK,synthetic_demo
ST_1023,775.0,0.0,0.0,0.09819390417763281,mGal,0.02,OK,synthetic_demo
ST_1024,775.0,0.0,25.0,0.09080365713765617,mGal,0.02,OK,synthetic_demo
ST_1025,775.0,0.0,50.0,0.09375569753661799,mGal,0.02,OK,synthetic_demo
ST_1026,775.0,0.0,75.0,0.0915377263146017,mGal,0.02,OK,synthetic_demo
ST_1027,775.0,0.0,100.0,0.08444030415323549,mGal,0.02,OK,synthetic_demo
ST_1028,775.0,0.0,125.0,0.14747456862460007,mGal,0.02,OK,synthetic_demo
ST_1029,775.0,0.0,150.0,0.12481217905775087,mGal,0.02,OK,synthetic_demo
ST_1030,775.0,0.0,175.0,0.15023453277740823,mGal,0.02,OK,synthetic_demo
ST_1031,775.0,0.0,200.0,0.20357919498881352,mGal,0.02,OK,synthetic_demo
ST_1032,775.0,0.0,225.0,0.2033524160648358,mGal,0.02,OK,synthetic_demo
ST_1033,775.0,0.0,250.0,0.1895903823752821,mGal,0.02,OK,synthetic_demo
ST_1034,775.0,0.0,275.0,0.1922835742098558,mGal,0.02,OK,synthetic_demo
ST_1035,775.0,0.0,300.0,0.1889455574065133,mGal,0.02,OK,synthetic_demo
ST_1036,775.0,0.0,325.0,0.24018287323461868,mGal,0.02,OK,synthetic_demo
ST_1037,775.0,0.0,350.0,0.22020860320903776,mGal,0.02,OK,synthetic_demo
ST_1038,775.0,0.0,375.0,0.25471006918945854,mGal,0.02,OK,synthetic_demo
ST_1039,775.0,0.0,400.0,0.23335908954832885,mGal,0.02,OK,synthetic_demo
ST_1040,775.0,0.0,425.0,0.23717239990544678,mGal,0.02,OK,synthetic_demo
ST_1041,775.0,0.0,450.0,0.21294337181977602,mGal,0.02,OK,synthetic_demo
ST_1042,775.0,0.0,475.0,0.21118041126081719,mGal,0.02,OK,synthetic_demo
ST_1043,775.0,0.0,500.0,0.19884945612363683,mGal,0.02,OK,synthetic_demo
ST_1044,775.0,0.0,525.0,0.20951606616214194,mGal,0.02,OK,synthetic_demo
ST_1045,775.0,0.0,550.0,0.18625797490425997,mGal,0.02,OK,synthetic_demo
ST_1046,775.0,0.0,575.0,0.1913267419821204,mGal,0.02,OK,synthetic_demo
ST_1047,775.0,0.0,600.0,0.16527587131690974,mGal,0.02,OK,synthetic_demo
ST_1048,775.0,0.0,625.0,0.15068047139735521,mGal,0.02,OK,synthetic_demo
ST_1049,775.0,0.0,650.0,0.17469344651944804,mGal,0.02,OK,synthetic_demo
ST_1050,775.0,0.0,675.0,0.12795625440347586,mGal,0.02,OK,synthetic_demo
ST_1051,775.0,0.0,700.0,0.11726488316993641,mGal,0.02,OK,synthetic_demo
ST_1052,775.0,0.0,725.0,0.154764406110456,mGal,0.02,OK,synthetic_demo
ST_1053,775.0,0.0,750.0,0.10709265758904538,mGal,0.02,OK,synthetic_demo
ST_1054,775.0,0.0,775.0,0.05935458059514575,mGal,0.02,OK,synthetic_demo
ST_1055,775.0,0.0,800.0,0.08817607120601109,mGal,0.02,OK,synthetic_demo
ST_1056,800.0,0.0,0.0,0.08980323425264532,mGal,0.02,OK,synthetic_demo
ST_1057,800.0,0.0,25.0,0.07287911592276819,mGal,0.02,OK,synthetic_demo
ST_1058,800.0,0.0,50.0,0.12409649328092537,mGal,0.02,OK,synthetic_demo
ST_1059,800.0,0.0,75.0,0.09587389161149225,mGal,0.02,OK,synthetic_demo
ST_1060,800.0,0.0,100.0,0.10336108860250362,mGal,0.02,OK,synthetic_demo
ST_1061,800.0,0.0,125.0,0.1153748022125371,mGal,0.02,OK,synthetic_demo
ST_1062,800.0,0.0,150.0,0.14703610408170914,mGal,0.02,OK,synthetic_demo
ST_1063,800.0,0.0,175.0,0.11292148759316019,mGal,0.02,OK,synthetic_demo
ST_1064,800.0,0.0,200.0,0.15555460858947404,mGal,0.02,OK,synthetic_demo
ST_1065,800.0,0.0,225.0,0.1491007532936947,mGal,0.02,OK,synthetic_demo
ST_1066,800.0,0.0,250.0,0.17290570067343983,mGal,0.02,OK,synthetic_demo
ST_1067,800.0,0.0,275.0,0.1805326638257373,mGal,0.02,OK,synthetic_demo
ST_1068,800.0,0.0,300.0,0.20891819034562895,mGal,0.02,OK,synthetic_demo
ST_1069,800.0,0.0,325.0,0.19079842743968145,mGal,0.02,OK,synthetic_demo
ST_1070,800.0,0.0,350.0,0.18417495294054653,mGal,0.02,OK,synthetic_demo
ST_1071,800.0,0.0,375.0,0.21659962618112708,mGal,0.02,OK,synthetic_demo
ST_1072,800.0,0.0,400.0,0.1880154573462007,mGal,0.02,OK,synthetic_demo
ST_1073,800.0,0.0,425.0,0.2071133238918481,mGal,0.02,OK,synthetic_demo
ST_1074,800.0,0.0,450.0,0.19118118735998507,mGal,0.02,OK,synthetic_demo
ST_1075,800.0,0.0,475.0,0.15295639252338572,mGal,0.02,OK,synthetic_demo
ST_1076,800.0,0.0,500.0,0.1855261040852965,mGal,0.02,OK,synthetic_demo
ST_1077,800.0,0.0,525.0,0.2232987967297789,mGal,0.02,OK,synthetic_demo
ST_1078,800.0,0.0,550.0,0.15759948582849503,mGal,0.02,OK,synthetic_demo
ST_1079,800.0,0.0,575.0,0.12787017653514812,mGal,0.02,OK,synthetic_demo
ST_1080,800.0,0.0,600.0,0.11390575868858799,mGal,0.02,OK,synthetic_demo
ST_1081,800.0,0.0,625.0,0.1400816598452118,mGal,0.02,OK,synthetic_demo
ST_1082,800.0,0.0,650.0,0.16586777772792355,mGal,0.02,OK,synthetic_demo
ST_1083,800.0,0.0,675.0,0.11810704563072023,mGal,0.02,OK,synthetic_demo
ST_1084,800.0,0.0,700.0,0.1199503671258512,mGal,0.02,OK,synthetic_demo
ST_1085,800.0,0.0,725.0,0.06295192837106837,mGal,0.02,OK,synthetic_demo
ST_1086,800.0,0.0,750.0,0.11360606040680007,mGal,0.02,OK,synthetic_demo
ST_1087,800.0,0.0,775.0,0.07608494974460298,mGal,0.02,OK,synthetic_demo
ST_1088,800.0,0.0,800.0,0.07310088405627199,mGal,0.02,OK,synthetic_demo
